case_id,Gerichtstyp,Dieselmotor_Typ,Art_Abschalteinrichtung,KBA_Rueckruf,Fahrzeugstatus,Fahrzeugmodell_Baureihe,Update_Status,Kilometerstand_Kauf,Kilometerstand_Klageerhebung,Erwartete_Gesamtlaufleistung,Kaufdatum,Uebergabedatum,Datum_Klageerhebung,Beklagten_Typ,Datum_Urteil,Kaufpreis,Nacherfuellungsverlangen_Fristsetzung,Klageziel,Rechtsgrundlage,LABEL_Anspruch_Schadensersatz,LABEL_Schadensersatzhoehe_Betrag,LABEL_Schadensersatzhoehe_Range,Nachweis_Aufklaerung
2445482,Landgericht,EA 189,Prüfstanderkennungssoftware,,,Skoda Octavia,,,,,,,,Hersteller,,,Entbehrlich,Rückabwicklung,§ 826 BGB,True,5500.0,5000-10000,
2445636,,,,,,,,,,,2013-04-05,,2021-12-30,,,31965.0,,Schadensersatz,§ 839 Abs. 1 S. 1 BGB i.V.m. Art. 34 S. 1 GG,False,0.0,Abgewiesen,
2445890,Amtsgericht,,Umschaltlogik,True,Neuwagen,XY Z #.# ADC,,,,,2015-02-13,,,Hersteller,,,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2446442,,EA 288,"Thermofenster, Zykluserkennung",False,,Audi Q5,,,41951.0,,2017-11-28,,2021-08-25,Hersteller,,50455.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2447331,,EA 288,Thermofenster,False,Gebrauchtwagen,VW Tiguan 2.0 TDI,,52100.0,,,2020-07-20,,2021-11-03,Hersteller,,30000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2447386,Oberlandesgericht,,"Thermofenster, Prüfstandserkennung, Adblue-Dosierstrategie",True,Neuwagen,Opel Zafira 1.6,,0.0,,,2017-04-11,,,Hersteller,,33807.09,,Rückabwicklung,§ 852 BGB,True,21624.22,20000-25000,
2447936,,EA 896 Generation 2,Thermofenster,True,Neuwagen,Porsche Macan V6 Diesel,True,0.0,,,2016-01-07,,,Hersteller,,83412.33,Ja,Schadensersatz,"§§ 826, 31 BGB",False,,Abgewiesen,
2447937,,EA 896,Thermofenster,True,Neuwagen,Porsche Cayenne Diesel V6,True,0.0,92302.0,,2016-01-07,,,Hersteller,,97304.99,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2447939,Landgericht,EA897,prüfstandsabhängige Aufwärmstrategie,True,Gebrauchtwagen,Porsche Cayenne,True,31350.0,42500.0,300000.0,,,,Hersteller,,96353.1,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2447940,,EA 897evo / EA 896G2 (streitig),"Lenkwinkelerkennung, Thermofenster, Aufheizstrategie",True,Neuwagen,Porsche Cayenne 3.0 TDI,True,,,,2015-07-25,,,Hersteller,,98190.25,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2448016,Landgericht,EA 288,"['Thermofenster', 'Zykluserkennung']",False,Gebrauchtwagen,,False,,,,2019-09-16,,,Hersteller,,14440.0,Entbehrlich,Rückabwicklung,"['§ 826 BGB', '§ 823 Abs. 2 BGB', '§ 263 StGB', '§ 831 BGB']",False,0.0,Abgewiesen,
2448046,Landgericht,3.0L V6 TDI,Warmlaufmodus,True,Gebrauchtwagen,Porsche Cayenne 3.0L V6 TDI,True,4193.0,,,2016-06-02,2016-12-22,,Hersteller,,76675.93,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",True,50151.72,> 25000,
2448047,,,Manipulationssoftware,,Neuwagen,Porsche Panamera Diesel 3.0 l,,,,,2013-12-23,,,Hersteller,,,Nein,Rückabwicklung,,False,,Abgewiesen,
2448102,,EA897,"Thermofenster, Aufheizstrategie, Lenkwinkelerkennung, Rollenprüfstandmodus",True,Gebrauchtwagen,A6,,21833.0,102875.0,,2015-10-06,,2019-01-07,Hersteller,,42834.0,Ja,Rückabwicklung,"§§ 311 Abs. 2 Nr. 3, Abs. 3, 241 Abs. 2, 280 Abs. 1 BGB, § 826 BGB",False,,Abgewiesen,
2448424,,EA 189,Umschaltlogik,True,Gebrauchtwagen,Seat Altea,True,35116.0,172000.0,,2014-03-12,,2019-02-20,Hersteller,,15300.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,5553.7,5000-10000,
2448427,,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0l TDI,True,,,,2014-02-03,,2019-01-09,Hersteller,,34590.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,24682.04,20000-25000,
2448428,,EA 189,Umschaltlogik,True,Neuwagen,"Audi Q 5 2,0 TDI",True,,,,2011-07-30,2011-08-09,,Hersteller,,44565.74,Ja,Schadensersatz,"§§ 826, 31, 249 BGB",True,26805.11,> 25000,
2448431,Landgericht,EA189,Umschaltlogik,True,Neuwagen,"Skoda Yeti Outdoor 2,0 L TDI DSG 4x4 Ambition",True,,,,,,,Hersteller,,27606.53,Entbehrlich,Rückabwicklung,§ 826 BGB,True,23522.42,20000-25000,
2448433,,EA 189,Umschaltlogik,True,Gebrauchtwagen,Audi A6 2.0 TDI,True,,146014.0,,2014-04-30,,2019-01-05,Hersteller,,22280.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,17807.29,15000-20000,
2448434,Landgericht,EA189,Umschaltlogik,True,Neuwagen,"VW Tiguan Sport & Style 4 Motion BM Techn. 2,0 l TDI",True,,,,2014-01-13,,,Hersteller,,32803.86,Entbehrlich,Rückabwicklung,§ 826 BGB,True,24216.54,20000-25000,
2448465,,N47D20O0,Thermofenster,False,Gebrauchtwagen,C 520d Limousine,False,50897.0,,,2013-07-15,,,Hersteller,,22901.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2448499,,EA 189,Umschaltlogik,True,Gebrauchtwagen,B2 A1 Sportback,True,8360.0,41532.0,,2015-06-25,,,Hersteller,,18480.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17723.8,15000-20000,False
2448594,,EA 288,"Prüfstandserkennung, manipulierter SCR-Katalysator, Akustikfunktion, Thermofenster, manipuliertes OBD",False,Gebrauchtwagen,Audi A5 Sportback,,86455.0,145942.0,,2018-03-09,,2020-03-15,Hersteller,,23109.24,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2448600,,"3,0 TDI EU6","Thermofenster, Aufheizstrategie (Strategie A, B, C), Abgasrückführung",True,Gebrauchtwagen,Audi Q5 3.0 TDI,,5103.0,68450.0,,2018-03-01,,,Hersteller,,39375.0,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",True,28937.38,> 25000,
2448648,Landgericht,EA288,"Prüfstanderkennung, Thermofenster",False,,,,,,,,,,Hersteller,,38960.0,,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB, § 823 Abs. 2 i.V.m. § 27 EG-FGV, § 826 BGB, § 831 BGB",False,,Abgewiesen,
2448723,Landgericht,,Timer der Abgasreinigung,,Neuwagen,D N (Basisfahrzeug G),,,45227.0,,2018-07-11,,2021-10-21,Hersteller,,59000.0,,Rückabwicklung,§ 826 BGB,True,50525.36,> 25000,
2448961,,,Thermofenster,True,Gebrauchtwagen,A B,,,,,2016-09-03,,,Hersteller,,26000.0,Ja,Schadensersatz,"§§ 826, 31 BGB",False,,Abgewiesen,
2449011,,EA 288,"Thermofenster, Zykluserkennung",False,Neuwagen,V.,,,,300000.0,2017-01-21,,2021-03-31,Hersteller,,45600.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2449262,Landgericht,2.0 CDTI,"Parametersteuerung (Geschwindigkeit, Motordrehzahl, Luftdruck, Temperatur)",True,Gebrauchtwagen,Opel Zafira Tourer Business Innovation 2.0 CDTI,True,,70697.0,,,,,Hersteller,,24379.99,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2449420,,EA 189,Umschaltlogik und Thermofenster,True,Gebrauchtwagen,N1 Cabriolet 2.0 TDI S-Line Xenon,True,7182.0,,,2014-05-12,,,Hersteller,,41810.0,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",True,23158.06,20000-25000,
2449526,Landgericht,EA 288,"Thermofenster, Zykluserkennung nach dem Neuen Europäischen Fahrzyklus (NEFZ), Umschaltstrategie für den SCR-Katalysator, Umschaltstrategie für den NOx-Speicherkatalysator, Strecke Zeit-Korridor zur Erkennung des Prüfstandes, Fahrkurvenerkennung",False,Gebrauchtwagen,Skoda Octavia III Combi 2.0 TDI,,86500.0,,,2019-12-10,,,Hersteller,,19700.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 823 Abs. 2 BGB i.V.m. § 263 StGB",False,,Abgewiesen,
2449544,,V6 EU6,Prüfstanderkennungssoftware,True,Neuwagen,Porsche Cayenne,True,,,300000.0,2016-04-20,,,Hersteller,,74314.74,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",False,,Abgewiesen,
2449551,,EA 189,Umschaltlogik,True,Gebrauchtwagen,VW Amarok,,41660.0,47155.0,,2014-11-27,,2020-04-22,Hersteller,,24300.0,,Schadensersatz,"§ 826 BGB i.V.m § 31 BGB, § 823 Abs. 2 i.V.m. §§ 3 Abs. 3, 9 Abs. 1 EG-TypV, § 27 Abs. 1 EG-FGV sowie § 823 Abs. 2 BGB i.V.m. § 263 StGB",False,,Abgewiesen,
2449785,Landgericht,EA 897 oder EA 896 Gen2,"Thermofenster, Akustikfunktion",False,Gebrauchtwagen,Cayenne Diesel,True,45124.0,180000.0,,2020-01-30,,,Hersteller,,19112.0,Nein,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB, § 826 BGB, § 823 Abs. 2 BGB i.V.m. § 6 Abs. 1, § 27 Abs. 1 EG-FGV, § 823 Abs. 2 BGB i.V.m. Art. 5 Abs. 2 VO 715/2007/EG",False,,Abgewiesen,
2450021,,EA 288,"Umschaltlogik, Thermofenster",False,,Skoda Superb 2.0 TDI,,,,,,2018-06-29,2020-06-10,"Händler, Hersteller",,31710.0,Nein,Rückabwicklung,"§§ 433, 437, 323 ff. BGB, §§ 826, 31 BGB, § 823 Abs. 2 BGB",False,,Abgewiesen,
2450132,,,Thermofenster,,Neuwagen,Opel Zafira 1.6,True,0.0,,,,,,Hersteller,,,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2450249,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,,True,0.0,,,2015-05-26,,,Hersteller,,33750.0,,Schadensersatz,,False,,Abgewiesen,
2450360,Landgericht,EA 189,Umschaltlogik,True,Gebrauchtwagen,"AUDI A4 Avant 2,0 TDI",True,16147.0,,,2015-10-10,,,Hersteller,,28290.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,22309.18,20000-25000,
2450582,Landgericht,3.0 V6 TDI-Motor,Aufheizstrategie,True,Gebrauchtwagen,Audi SQ5 TDI,,67864.0,104597.0,,2017-11-14,,2022-03-31,Hersteller,,32500.0,Entbehrlich,Schadensersatz,"§§ 826, 31 BGB",True,5892.33,5000-10000,
2450691,,PN 000 (FS 0),"['Thermofenster', 'Kühlmittel-Sollwert-Temperatur-Regelung', 'Modifikationen der Motorsteuerung zur Verringerung der Abgasrückführungsrate außerhalb NEFZ', 'Prüfstanderkennungssoftware']",True,Gebrauchtwagen,N,,68038.0,,,2017-01-11,2017-01-11,2021-01-08,Hersteller,,32760.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,26435.49,> 25000,
2450701,,EA 189,Prüfstands-Abschalteinrichtung,True,,VW Tiguan,,,,,2015-09-17,,,,,29879.0,,Schadensersatz,"unionsrechtlicher Staatshaftungsanspruch, Art. 46 der Richtlinie 2007/46/EG",False,,Sonstige,
2450718,,EA 897 Euro 6,"Aufheizstrategie (Rapid Heat Up Mode (RHU) - Strategie A), Alternatives Aufheizen (Strategie B), Thermofenster, Prüfstanderkennung, Lenkwinkelerkennung, manipulierte Software für das Getriebe, manipulierte AdBlue-Einspritzung",True,Gebrauchtwagen,VW Touareg 3.0 TDI,True,24105.0,160949.0,,2017-03-30,,,Hersteller,,40800.0,Ja,Schadensersatz,§ 826 BGB,True,21666.17,20000-25000,
2450753,Landgericht,3.0 TDI,Motorsteuerungssoftware zur Verringerung der Wirkung von Emissionskontrollsystemen,True,Neuwagen,Audi A6 Avant 3.0 TDI quattro,,,,,2012-02-03,,,Hersteller,,79300.01,Entbehrlich,Rückabwicklung,§ 826 BGB,True,56540.64,> 25000,
2450913,,3.0 V6 TDI,schnelle Motoraufwärmfunktion,True,Neuwagen,Audi Q5 3.0 TDI,True,0.0,105000.0,350000.0,2014-12-17,,2020-08-11,Hersteller,,62289.2,Ja,Rückabwicklung,"§§ 826, 31 (analog) BGB",True,31804.34,> 25000,False
2451040,,EA 898,"['Aufheizstrategie', 'Überdosierung AdBlue (SCR)', 'Thermofenster']",True,Gebrauchtwagen,Porsche Panamera 4S,,21362.0,,,2017-09-19,,2020-03-12,Hersteller,,94537.82,Entbehrlich,Rückabwicklung,§ 826 BGB,True,12934.74,10000-15000,
2451044,,EA 897,"['Aufheizstrategie', 'Lenkwinkelerkennung']",True,Neuwagen,Audi A6 Avant 3.0 TDI quattro,,,,,2015-02-01,,2020-10-09,Hersteller,,69750.01,Ja,Rückabwicklung,§ 826 BGB,True,48891.97,> 25000,
2451047,,OM 651 Euro 6,"Prüfstanderkennung, Ad-Blue Dosierung, Kühlmittel-Solltemperatur-Regelung",True,Gebrauchtwagen,Mercedes-Benz V-Klasse 250 D,False,8360.0,,,2018-06-04,,2019-04-10,Hersteller,,69000.0,Entbehrlich,Rückabwicklung,"§§ 346, 437 Nr. 3, 323 BGB",True,57192.84,> 25000,
2451142,,,Umschaltlogik,True,Neuwagen,A B 2.0,True,,,,2013-02-18,,,Hersteller,,22990.0,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2451530,,EA189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 TDI,True,0.0,60190.0,250000.0,2014-06-02,2014-06-02,2019-05-31,Hersteller,,29120.0,Entbehrlich,Rückabwicklung,,False,,Abgewiesen,
2451569,,EA 288,Zykluserkennung,False,Gebrauchtwagen,VW Golf Highline 2.0 TDI,,122500.0,155244.0,,2018-09-01,,,Hersteller,,14600.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2452092,,EA 288,Umschaltlogik,False,Neuwagen,Audi Q3 2.0 TDI,,,49735.0,,2015-06-29,,2021-01-14,Hersteller,,39500.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,34991.13,> 25000,
2452235,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Caddy Maxi Comfortline TDI,True,,120355.0,,2014-02-07,2014-04-28,2020-04-07,Hersteller,,33372.48,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2452236,,EA 288,"Manipulationssoftware, Thermofenster",False,Gebrauchtwagen,Volkswagen Golf,,25800.0,136540.0,,2014-11-01,,2021-02-03,Hersteller,,20750.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2452241,,EA 288,Thermofenster,False,Neuwagen,Audi 5,,,,,2015-04-21,,,Hersteller,,40130.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2452242,Landgericht,,Umschaltlogik,True,Gebrauchtwagen,,True,,101409.0,,2010-07-21,,2020-05-15,Hersteller,,34000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,17361.84,15000-20000,
2452247,,,Aufheizstrategie,True,Neuwagen,Audi Q7 3.0 TDI quattro,True,,,,2017-04-06,,,Hersteller,,84157.59,Entbehrlich,Rückabwicklung,§ 826 BGB,True,76526.18,> 25000,
2452320,Landgericht,3.0 TDI,"Aufheizstrategie, AdBlue-Manipulation",True,Neuwagen,Audi Q5,True,,76543.0,,2015-05-26,,,Hersteller,,45252.1,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,31397.17,> 25000,
2452470,,EA 288,"['Thermofenster', 'Zykluserkennung', 'Umschaltstrategie']",False,Gebrauchtfahrzeug,Volkswagen Golf,True,18000.0,,,2015-12-28,,,Hersteller,,29000.0,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2452828,Landgericht,EA 897,"AdBlue-Dosierung, Motoraufwärmfunktion, Thermofenster",True,Gebrauchtwagen,Audi A6 allroad quattro A6 Ava,True,117600.0,238776.0,,2015-07-08,,2020-03-26,Hersteller,,46430.73,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,21850.08,20000-25000,
2452829,,EA 897,"Aufwärmstrategie, Thermofenster, AdBlue-Dosierung",True,Neuwagen,Audi SQ5 plus 3.0 TDI,True,,,,2017-01-23,,,Hersteller,,57381.6,Entbehrlich,Schadensersatz,§ 826 BGB,True,14345.4,10000-15000,
2452830,Landgericht,EA 897,Aufheizstrategie,True,Gebrauchtwagen,Audi A6 3.0 TDI quattro,False,69750.0,102000.0,,2018-10-01,,,Hersteller,,29900.0,Entbehrlich,Rückabwicklung,"§ 826 BGB, § 31 BGB",True,13115.22,10000-15000,
2452909,Landgericht,3.0 Liter TDI-Motor,"AdBlue-Drosselung, Aufheizstrategie",True,Neuwagen,Porsche Macan S 3.0 TDI,True,,48352.0,,2016-06-11,,,Hersteller,,68600.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,55332.21,> 25000,
2453005,,897evo,"['Umschaltlogik (Aufheizstrategie)', 'Geschwindigkeitsbezogene AdBlue-Reduzierung', 'Thermofenster']",True,Gebrauchtwagen,Audi Q5 3.0 TDI Euro 6 plus,True,31000.0,,350000.0,2016-10-04,,,Hersteller,,37000.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,30011.73,> 25000,
2453152,,F000,Umschaltlogik,True,Neuwagen,B,True,,,,,,2020-05-20,Hersteller,,37717.0,Ja,Rückabwicklung,"§ 826 BGB, § 823 BGB",False,,Abgewiesen,
2453183,,EA 288,Fahrkurvenerkennung,False,Gebrauchtwagen,Audi A5 Coupé,,58961.0,,,2020-06-08,,2021-03-16,Hersteller,,16100.0,Ja,Rückabwicklung,"§§ 826, 31 BGB",True,13574.38,10000-15000,
2453278,,EA 288,Zykluserkennung/Fahrkurve (NSK-Regeneration),False,Gebrauchtwagen,VW Golf VII 1.6 TDI,,13481.0,66091.0,,2017-06-03,,,Hersteller,,16770.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,13690.73,10000-15000,
2453279,,EA288,"Thermofenster, Zykluserkennung, Onboard-Diagnosesystem",False,Neuwagen,VW Golf 1.6,,0.0,,,2013-05-24,2013-05-24,2020-11-13,Hersteller,,21570.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2453294,Landgericht,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 TDI,True,0.0,62000.0,,2013-10-05,,2020-10-23,Hersteller,,34637.5,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2453299,,EA189,Umschaltlogik,True,Neuwagen,VW Tiguan 2.0 TDI,True,,73645.0,,2013-03-23,,,Hersteller,,33190.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2453327,,,Umschaltlogik,,Gebrauchtwagen,,,61700.0,,,2020-10-25,,2021-05-04,Hersteller,,16600.01,,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2453693,Landgericht,EA 897,"['Prüfstandserkennung', 'Thermofenster', 'schnelle Aufwärmfunktion', 'OBD-Manipulation']",False,Gebrauchtwagen,Audi Q7 3.0 TDI quattro,False,90321.0,140473.0,,2019-07-31,,,Hersteller,,45900.0,,Schadensersatz,"['§ 826 BGB', '§ 823 Abs. 2 BGB iVm § 263 StGB']",False,,Abgewiesen,
2453698,,EA 288,Thermofenster,True,Gebrauchtwagen,Audi A5,,47500.0,,,2018-02-08,,,Hersteller,,7830.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,,Abgewiesen,
2453699,Landgericht,EA896 Gen2BiTurbo,Thermofenster,False,Gebrauchtwagen,Audi SQ5 3.0 TDI,,107578.0,,,2017-09-21,,2021-09-08,Hersteller,,34000.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2453703,,EA 897 V-TDI,"Aufheizstrategie (Strategie A), Vorkonditionierungserkennung (Strategie B), Thermofenster",True,Neuwagen,Audi Q5 3.0 TDI,True,,,,,,,Hersteller,,57474.79,Entbehrlich,Schadensersatz,§ 826 Abs. 1 BGB i.V.m. §§ 249 ff. BGB,True,37188.95,> 25000,
2453817,,CGQB (Audi 3 Liter V6 TDI Euro 5),"Prüfstandserkennung, Thermofenster, prüfstandsabhängige Abschalteinrichtung des Abgasrückführungs (AGR)-Systems",True,Gebrauchtwagen,Audi 4G,,122260.0,,250000.0,2016-05-12,,,Hersteller,,22605.04,Entbehrlich,Rückabwicklung,§ 826 BGB,True,13035.15,10000-15000,
2453820,Landgericht,3.0 Liter V6-Turbodieselmotor,Motorsteuerungssoftware; Thermofenster,True,Neuwagen,VW Touareg 3.0 TDI SCR,True,,22232.0,,2017-04-13,,2020-12-04,Hersteller,,65120.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,60294.17,> 25000,
2453824,Landgericht,EA897,"Strategie A, Strategie E, Umschaltlogistik",True,Neuwagen,VW Touareg V6 TDI,False,0.0,,,2017-06-26,,2021-04-24,Hersteller,,59677.4,Entbehrlich,Rückabwicklung,§ 826 BGB,True,59182.28,> 25000,
2453833,,EA 897evo,"Aufheiz-Strategie, Thermofenster, Reduzierung AdBlue, Umschaltlogik",True,Gebrauchtwagen,,True,20500.0,,,2016-11-22,,,Hersteller,,,Entbehrlich,Schadensersatz,§ 826 Abs. 2 i.V.m. § 31 BGB analog,True,12224.37,10000-15000,
2454016,,"1,6 CDTi","Software mit Fahrzykluserkennung (prüfstandsbezogen) und parameterabhängige (temperatur-, luftdruck-, motorendrehzahl-) Steuerung des Emissionskontrollsystems",,Gebrauchtwagen,"Opel Astra ST 1,6 CDTi",,63000.0,,,2020-07-20,,,Hersteller,,10700.0,Entbehrlich,Rückabwicklung,§ 826 BGB,False,0.0,Abgewiesen,
2454019,,Motor B16DTH,"temperatur-, luftdruck- und motorendrehzahlabhängige Steuerung des Emissionskontrollsystems",,Gebrauchtwagen,Opel Insignia Sports Tourer 1.6,,,,,2020-02-24,,,Hersteller,,11280.0,Nein,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2454208,,EA 897 Gen2Evo,"Aufheizstrategie (""Strategie A""), Restreichweitenerkennung (""Strategie E"")",True,Gebrauchtwagen,Audi A6 Avant,True,52568.0,,350000.0,2018-07-28,,,Hersteller,,37890.0,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB, 823 Abs. 2 BGB i.V.m. 263 StGB, 6, 27 EG-FGV, 16 UWG, Art. 5 Abs. 1, 2 VO (EG) 715/2007",False,,Abgewiesen,
2454469,Landgericht,,Aufheizstrategie,True,Gebrauchtwagen,,True,14575.0,87031.0,300000.0,2016-02-17,,2020-11-23,Hersteller,,62990.0,Entbehrlich,Schadensersatz,§ 826 BGB,True,46992.07,> 25000,
2454473,,"4,2 l V8 TDI","Thermofenster, Abschaltmechanismus für Harnstoffeinspritzung, Aufheizstrategie",True,Gebrauchtwagen,Porsche Cayenne S Diesel,,14000.0,,,2015-03-20,,,Hersteller,,97700.0,Entbehrlich,Schadensersatz,"§§ 826 Abs. 1 BGB, 823 Abs. 2 BGB iVm 263 StGB, 823 Abs. 2 BGB iVm §§ 6 Abs. 1, 27 Abs. 1 EG-FGV",False,,Abgewiesen,
2454474,Landgericht,4.2. Typ V8 TDI (EU 5),"Aufheizstrategie, Abgasrückführung",True,Gebrauchtwagen,Audi A8 4.2 TDI,True,60059.0,,350000.0,2014-02-12,,,Hersteller,,49500.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2454477,Landgericht,3.0 l Motor,Umschaltlogik / Prüfstandserkennung,True,Gebrauchtwagen,Redacted Model (Euro 6),True,7479.0,,,2017-10-26,,,Hersteller,,51614.7,Entbehrlich,Rückabwicklung,"§ 823 Abs. 2 BGB i.V.m. § 263 StGB, § 826 BGB, § 823 Abs. 2 BGB i.V.m. §§ 6, 27 EG-FGV, § 831 BGB",False,,Abgewiesen,
2454482,,EA897,Thermofenster,True,Gebrauchtwagen,Audi SQ5 3.0 TDI,True,62750.0,,,2019-03-22,,,Hersteller,,54334.33,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2454866,,ZZ 000,"Thermofenster, Prüfstanderkennung",True,Neuwagen,B D Typ Y 000 K,False,,,,2016-01-29,2016-03-11,2019-10-22,Hersteller,,54700.0,Ja,"Rückabwicklung, Schadensersatz","§ 437 BGB, § 826 BGB",False,,Abgewiesen,
2454887,,,Aufheizstrategie,True,Gebrauchtwagen,AUH AmHmHHH,,,,,2017-01-20,,,Hersteller,,59661.35,Entbehrlich,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2455258,,XX 000,Umschaltlogik,True,Neuwagen,AAA,True,15.0,,,2013-08-15,2013-10-07,,Hersteller,,26400.0,Ja,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2455459,,N47,Thermofenster,False,Gebrauchtwagen,C Typ,,86666.0,,,2016-09-21,,,Hersteller,,14400.0,Entbehrlich,Schadensersatz,§ 826 BGB,False,0.0,Abgewiesen,
2455773,,"3,0 Liter TDI-Motor (MKB CVU, 240 kW)","Aufheizstrategie (Strategie A), Thermofenster",True,Gebrauchtwagen,Audi A 6 Avant,True,19740.0,54606.0,350000.0,2019-06-14,2019-06-14,2021-10-29,Hersteller,,38450.0,Entbehrlich,Rückabwicklung,§ 826 BGB,True,32627.9,> 25000,
2455775,,V6 3.0 TDI (EU6),schadstoffmindernde Aufheizstrategie; AdBlue-Strategie,True,Gebrauchtwagen,VW Touareg,,,,,2016-07-01,,2021-06-11,Hersteller,,43990.0,,Rückabwicklung,§ 826 BGB,False,,Abgewiesen,
2455864,,,Fahrzykluserkennung,True,Neuwagen,,True,,,,2010-06-10,,2019-09-11,Hersteller,,44000.0,Entbehrlich,Rückabwicklung,"§ 823 BGB, § 826 BGB, § 31 BGB",False,,Abgewiesen,
2456195,Landgericht,3.0 l TDI V6 (Motortyp Bb),"Aufwärmstrategie (Thermofenster), AdBlue-Reduzierungsstrategie",True,Gebrauchtwagen,VW Touareg 3.0 l TDI V6,True,11000.0,,,2015-12-01,,,Hersteller,,57950.0,Ja,Rückabwicklung,§ 826 BGB i.V.m. § 31 BGB (analog),True,43086.33,> 25000,False
2456294,,EA 897,"Aufheizstrategie, Überdosierung des Harnstoffs",True,Gebrauchtwagen,Audi Q7 3.0 TDI,,13800.0,,,2012-04-23,,2020-12-15,Hersteller,,47731.09,Entbehrlich,Rückabwicklung,"§§ 826, 31 BGB",True,25872.66,> 25000,
2456463,,EA 189,Umschaltlogik,True,Neuwagen,VW Tiguan,True,0.0,63318.0,,2011-06-17,2011-06-17,2020-12-15,Hersteller,,34782.27,Ja,Rückabwicklung,§ 826 BGB,True,25413.4,> 25000,
2456801,,3.0 V6 TDI,Motorsteuerungssoftware mit Aufheizstrategie,True,Gebrauchtwagen,Audi A 7,,82302.0,142000.0,,2016-09-03,,2020-11-05,Hersteller,,41480.0,Entbehrlich,Schadensersatz,"§ 826 BGB, § 831 BGB",True,2695.54,< 5000,
2457146,Landgericht,EA189 EU 5,Umschaltlogik,True,Neuwagen,VW Passat Variant Comfortline 2.0 TDI,True,8.0,155000.0,300000.0,2014-03-06,,2020-12-10,Hersteller,,28368.4,Entbehrlich,Schadensersatz,§ 852 BGB,False,,Abgewiesen,
